ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
85b85a70-1855-31ee-bae3-5599d97ac4d4,,,,,,"Our Vision...To Intend for Upliftment of poor and needy people irrespective of caste and religion live in peace communal harmony to make them reliant in the society.Our Mission:To assist and organising victim community, empowerment nework with the other like mind people, NGO's & in Collaboration with Governments.","Good Lamp Organisation was established and founded by Rev. Dr. T. Y. Das to serve the poor and needy. GoodLamp is a registered under the Indian Societies Registration Act XXI of 1860 vide Regd No: 665/2001. It is also registered under the Foreign Contribution Regulation Act with the Ministry of Home Affairs Govt of India, New Delhi. Regd No: 010180195 Dt 29/07/2005",,,
2c120e86-031a-3ab5-9b66-5acfc058efce,,,,,,,"race Peter Charitable Trust is a not-for-profit and non-religious voluntary organization established by a team of committed individuals having the same vision of serving the society. The trust is running successfully for 11 years in its path of development intervention for the poor and needy from rural and urban areas and Environmental and Climate Change activities Madurai district. So far, 13401 target members have benefited by our Trust activities. Six full time staffs and five part-time staffs are working in our Trust. Grace Peter Charitable Trust is a member of the following Organizations",,,
7ada55cb-7d74-30dc-a9f3-85effaadffef,,,,,,To promote welfare activities of marginalised sections of society and to help them attain gainful employment.,"Gramin Social Welfare and Development Society presently addresses problems of 2000 families of Makrana and Parbatsar blocks in Nagaur district. These communities belonging to Schedule caste, Schedule tribes, mine worker and OBC dominated villages. In these 10 villages of intervention - Meghwal, Regars, Bawari - are predominant caste, which falls under the category of SC. Apart from these this area is also inhabited by communities like Rajputs, Jats, Regars, Meghwals, Gosawami, Kumhar and Gurjars as the main Castes. Gramin SWADES experiences are mainly in the area of women and mine worker development. The other thrust areas have been towards organising development initiatives for the people.",,,
5b7dc2d7-eec2-33c6-b875-d880c53637c9,,,,,,"MissionTo work in partnership with God and people everywhere, from all works of life, to develop communities with people in need by building and renovating houses so that there are decent houses in decent communities in which people can experience God’s love, and can live and grow into all that God intends.VisionA World Where Everyone Has a Decent Place to Live","Habitat for Humanity, a global not-for-profit organisation providing low cost housing solutions to the economically weaker sections of society. Habitat in India has completed 27 years and has helped build 40,000 homes across the country sheltering 200,000 people by leveraging support from individuals, corporates and governments. HFH India manages operations throughout India through Habitat Resource Centers in Mumbai, Delhi, Bengaluru and Chennai with projects in 17 states in India. Link: http://www.habitatindia.in/resource_centres.html Habitat for Humanity India uses a model under which homeowner families are expected to raise one third of the cost of the house and the remaining two thirds is facilitated by Habitat for Humanity through its partnerships with local grassroot NGO's and corporates. Habitat for Humanity’s interventions also extend beyond housing to areas of livelihood, sanitation, water projects and disaster rehabilitation. Apart from our projects, another core focus of Habitat programs is Volunteering. We engage volunteers from corporates, schools and colleges. Volunteers on a build get to see first-hand how poverty housing undermines the life chances of children and adults alike thus offering a journey of discovery and transformation through this program.",,,
17877696-0870-3755-9d9a-9f7a6d7eaca4,,,,,,To create awareness about the deadly disease of cancer.To raise funds to help the cause,"HCG Foundation has been effervescent in shaping its journey towards helping cancer patients. The foundation works on the principle of “no patient should be turned away from treatment because of economic reasons” Each year HCG Foundation organizes several campaigns and activities to create awareness and raise funds for needy patients. Recent successes were the play ‘The Bend in the Road’ was enacted by the Cancer winners, these activities helped in raising awareness and funds for the foundation. The play was enacted by the Cancer Winners. Swasti is an innovative art gallery situated in the heart of Bangalore.",,,
a2c3e43a-cee0-3eac-9091-4cab6eae24b0,,,,,,To encourage new methods of conservation & waste management,"Green Life for the relief of poor by providing education,Medical aid and the object of General Public Utility.",,,
dd4396c9-7b80-3144-9ac5-48d26956e285,,,,,,To support under privileged children in the country through education and providing better foster care.To safeguard child rights.To promote child rights.,"Based in Chennai, India, the foundation takes care of over 100 children in an adopted orphanage and aims to increase support to many more underprivileged children in the country. A registered charitable trust, the foundation does not get support from any governmental bodies and is completely dependent on the support it receives from its well wishers and the society at large. The foundation was founded by the management, staff and well wishers of Helios Outsourcing and is run as independently by a board consisting of trustees and supporters.",,,
b905e2b4-f98c-3856-912c-82155a6d4b3c,,,,,,"MissionTo provide help in the area of basic health, education, sanitation, better living condition, employment generation activities and poverty alleviation.VisionOur Vision is to make a literate India where each child enjoys their childhood with love and laughter, learning and preparing for a life of dignity. To create an equitable society where children and women get their birth right and are empowered to follow their dreams.","Help Rural India (HRI) is a non-government, non-political & non-profit voluntary charitable trust registered on 18th September, 1996, under the Societies Registration Act. It is a New Delhi based rural development organization, initiated by the noble thought and efforts of Shri. Hansraj Shiv, a noted industrialist, philanthropist and popularly known as “Karamyogi” and run by a few professionals with an aim to work for the overall development of underprivileged sections of the rural Indian society. As India lives in its villages, HRI is certainly a movement to enlighten the rural deprived community of our country, India.",,,
ea563767-4de1-393e-bcd8-538944ff2a5d,,,,,,,Helping Society for Weaker Section is duly registered under Societies Registration Act of 2001. It work for the empowerment of weaker section.,,,
3551a919-bff2-3676-8142-0089ba81a1c4,,,,,,"Working for the upliftment  of STs/SCs.Working for Health care , Community Development & Environmental Issues",The Organisation is instrumental working for the progress of  marginalised section of Scs & STs. HELPNET is also  involved in progressive community development activities & englightening people about enviormental hazards.,,,
8e732189-c093-3ba6-8799-dd21d7ba228c,,,,,,"Mission	Vision of the organization:A Self reliant society based on peace, love as justice respects the human dignity as natural environment.VisionMission of the organization: Building of a Harmonious society based on natural ethos, inspired by spiritual heritage, society as environment sound though participatory.","1.To support human potential development through education, training & formation viable peoples group with emphasis on children, adolescents, youth and women. 2. Running vocational training centre, for Men, women, girls & children. 3. To form self help groups for micro credit activity among the marginalized women & adolescent and empower them for self development and self relia",,,
bda159e3-510d-3b15-9545-8527151e2424,,,,,,"Vision :HEAL visualizes an egalitarian society based on equality, justice and opportunity to all irrespective of caste, religion or socio economic status. Mission :Facilitating people’s organizations at the grass root level and coordinate to find solutions for the betterment of their life marching towards egalitarian society.","Human Education and Action for Liberation Movement abbreviated as HEAL Movement derives its name from the commitment to the right to life and livelihood of the Dalits who have been suffering from social exclusion and economic marginalization for centuries. There have been many barriers that contribute to the social exclusion and political- economic marginalization of the Dalits. The barriers are religious dogmas, political system and the caste system. Outwardly, they seem to be separate institutions but at functional level, there exists an unholy alliance among them against the Right to Life and Livelihood of the Dalits. The people with vested interests, mainly from the upper caste community, used to control these institutions and keep the Dalits under a semi bonded labor system without access to basic rights. The caste system, sanctioned by religion and supported by political system, justified the social exclusion of the Dalits and political – economic marginalization.  As a result, Dalits occupy the lowest rung of the social ladder in the social structure. Therefore, HEAL focused on the Human Education of the community.  Human education focuses on sensitizing them on the origin of caste system, religious institutions, their role in social exclusion and political marginalization of their community.  We felt that a community can be empowered only through education.  Only when they are educated about their situation, Rights and the ways to achieve their Rights they can act.  Hence massive awareness programmes were conducted to sensitize the people.  This sensitization, HEAL believed, would enable them to reject these doctrines of exclusion and bondage and assert their right to equality and dignity that would ensure their Liberation. The liberation entails collective Action by the people.  Therefore, HEAL imparted appropriate awareness education that would eventually lead them to understand their livelihood rights and act on strengthening their social capital - Movement - through grass root level organizing.  HEAL believed that it could facilitate this process through deeper level socio political education and functional training – a training that involved the women to participate in the action to address their rights and liberate themselves from the socio – cultural bondage. HEAL being a Right Based NGO, its interventions were initiated through lobby and advocacy with the civil society organizations for their Rights. Working in co-ordination with other like minded Movements is one of our strategies. The name HEAL reflects this line of thinking in its goal, strategies and in the programs implemented.",,,
b253ab4f-b319-3448-a82d-c2decb996dec,,,,,,"MissionEconomic empowerment of disadvantaged members of society through Entrepreneurship Training, access to capital & mentoring.VisionTo set up enough number of centres covering different parts of India, provide support to the centres through the National Academy and create network of mentors and angel investors at each centre to help aspiring entrepreneurs","I Create, Inc (a non-profit 501 ( C ) (3) corporation) was established in 1999 to train youth and women in entrepreneurship so that they can have an option to start their own small business instead of looking for jobs, which are not there for so many. The program is reaching thousands of disadvantaged members of society. These include women (different sub-groups like widows, destitute, unmarried), unemployed youth and students from high schools, vocational institutes & colleges, tribal members and rural communities. I Create, registered in the USA, chose India as its initial geographic area of operation. www.icreateincorporated.org I Create India is the National Body in India. It is a registered trust and oversees the I Create activities",,,
011d6b27-8580-3e7d-8035-7227065b531b,,,,,,"Mission StatementIFA enriches the practice and knowledge of, widens public access to, and strengthens capacities and infrastructure in the arts in India, by supporting innovative projects, commissioning research and creating public platforms.Vision StatementTo ensure that the arts, in all their diversity, are nurtured and valued because they enrich individual and community life and are critical to envisioning the future of our society.","India Foundation for the Arts (IFA) is a national, not-for-profit, grant-making organisation that supports practice, research and education in the arts in India. Set up as a Public Charitable Trust in 1993, IFA started making grants in 1995. IFA has supported over 443 arts projects disbursing over Rs 21 crores in twenty one states across India. IFA enters its 20th year of grant making this year.",,,
706717e9-14ff-34f4-a393-75358627f3e5,,,,,,"Our Vision:Action Today To Prevent Disability TomorrowOur Mission:To initiate, augment and intensify action against those causes of massively prevalent disablement against which there exists a potential for prevention and control, which can be delivered through existing delivery systems and available infrastructure.To treat millions of people who are disabled by curable blindness, deafness and physical handicaps and deformities, by restoring sight, hearing, mobility and correction of facial deformities.","IMPACT was launched in October 1983 as an International Initiative Against Avoidable Disablement, promoted by the UNDP , UNICEF and WHO in association with the Governments of each participating country, as a result of a National Plan of Action. It acts as a catalyst to bring together the Government, the corporate sector and existing NGOs in mass health programmes of national priority.",,,
cd2368af-9e82-37ff-b377-c9dcbf1911bb,,,,,,To promote reproductive health in communities.,Indian Institute of Rural Development (IIRD) in Co-ordination with the Prachar Project of Pathfinder International initiate the community based Reproductive Health Program implement in 67 village of Nardiganj Block of Nawada District Covering total population 69155.,,,
e6ae5682-4fe6-3a36-b8fe-12dd5d322b8f,,,,,,"Our vision is not just to provide help in terms of cash and kind but to make them happy by standing with them whenever they need. Our mission is to spread smiles…. Not only on their faces but also in their lives.MissionMOST OF THE NGO’S AND CHARITABLE INSTITUTES PROVIDE A ONE TIME HELP IN CASH OR KIND OR TRAINING ETC. AFTER WHICH NO FOLLOW UP IS MADE THUS PROVIDING A TEMPERORY RELIEF TO HIM.SOME OTHER HARD BUT TRUE FACTS ABOUT OUR BLIND BROTHERS AND SISTERS. INSPITE OF CONSTITUTIONAL PROVISIONS FOR EMPLOYMENT ONLY A FEW ARE ABLE TO SECURE A GOVT JOB DUE TO CONSTRAINTS LIKE LACK OF QUALIFICATIONS. TECHNICAL SKILLS, KNOWLEDGE AND SUPPORT, DOCUMENTS LIKE IDENTITY AND RESIDENT PROOF.PEOPLE DO NOT RENT THEM ROOMS AS THEY DO NOT HAVE ENOUGH MONEY OR GUARANTEER.GENERALLY THEY GET MARRIED TO A VISUALLY IMPAIRED PERSON ONLY AS THEY DO NOT HAVE ANY OTHER CHOICE WHICH INCREASES THEIR PROBLEMS MANIFOLDTHEY DO NOT KNOW HOW TO PREVENT OR HANDLE PREGNANCY AND AS SUCH FALL PREY TO HEALTH PROBLEMS AND UNWANTED CHILDREN. HARDLY ANY ONE IS READY TO HELP THEM IN SUCH CONDITION.CHILDREN OF SUCH PARENTS ALSO FACE VARIOUS PROBLEMS LIKE HEALTH, NUTRITION, EDUCATION ETC.OUR MISSION IS TO PROVIDE THEM WITH ALL AND ANY TYPE OF HELP TO MAKE THEIR LIFE EASY AND PEACEFUL…","Indian multi purpose trust for the blind is working more than thousand of visually impaired family , children s & old helpless blind very old people Established in 2001 by the founder President Mr. Rajesh Agarwal. is not a new or unknown name in the field of ‘service’ to the blind. & IS THE FIRST NGO IN INDIA. WHO WORKS FOR THE BLIND FAMILIES. We give special attention and care to the blind persons after their marriage and when they are in the process of settling down as a family. The real problem starts when they marry a similar partner, have kids and try to settle in some remote rural area because of financial constraint as no organization of hostel houses such families.We carry out many activities towards the educational, medical and employment needs of the blind on a regular basis and are highly involved in many charity activities to satisfy the needs of the poor and social ignored blind since last 13 years.",,,
f177ee1b-8484-3443-9c38-f07882fdab73,,,,,,,"IKON Welfare Society is a non profit charitable registered organization working towards the service to the humanity and suffering people from the weaker sections of the society. The society has been blessed with having fully dedicated and socially motivated members on its board. Ikon Welfare Society started its activity from 16th November 2001 with the inauguration of its Computer Training & Education Institute by the Hon’ble Ex- MP Rajya Sabha, Mr. Jalaluddin Ansari at Karimgunj, Gaya, Bihar. Since then the institute has been engaged in imparting training in Computer courses as well as Typing in English /Hindi with English language no profit no loss basis.",,,
f6c16702-471c-3419-b3ff-c557511baabf,,,,,,"Vision Help establish a humane social order based on equity, freedom and justice in which human rights and the dignity of every individual is upheld.  Mission To implement and support quality development programs across India to empower individuals and communities belonging to the poor, marginalized & vulnerable sections of the society with special focus on women and children.","Indo-Global Social Service Society (IGSSS) is a non-profit organisation working with the mandate for a humane social order based on truth, justice, freedom and equity. Established in 1960, IGSSS works for development, capacity building and enlightenment of the vulnerable communities across the country for their effective participation in development. With its presence in 25 states and one Union Territory of India, IGSSS has set its thematic focus on promoting sustainable livelihood, energising the youth as change makers, protecting lives, livelihood and assets from the impact of hazards, advocating for the rights of Urban Poor and developing cadre of leaders from the community and civil society organisations. Gender and Youth are underlining theme across all its interventions.",,,
a2579f30-db76-3005-b085-fddcc70a31df,,,,,,,"•To initiate and pursue programs of economic regeneration and welfare. •To co-operate with other institutions working towards similar goals. •To provide education to children in remote rural areas, near Pune and also to the special children who are unfit for formal education. •To support deserted children & Women. •To involve young men and women, from different fields in welfare activities.",,,
14ae2702-4381-3101-a203-152fb1e794ba,,,,,,"MissionOur mission is work closely with the donors to discover their interests and priorities and partner them with grassroots projects that makes real difference to the lives of many people. We hope to enchance both the joy of giving and the outcome of receiving.VisionOur vision is to create a more just and equitable India; where poverty levels have been significantly reduced, where every person has equal opportunities regardless of gender, caste or socio-economic background, and where the excluded have a voice.","Founded in 2009 as a registered trust, iPartner India is committed towards building an ecosystem for inclusive and diverse social development in the country. We place ourselves at the core of this ecosystem. Currently, we work across the key challenges of vulnerable children, education, women & livelihoods, climate change and health. We do this by connecting a range of inspiring initiatives, visionary local leaders, innovative grassroots organisations and high impact projects to our inspiring donors. We have a wide network of validated organisations across India. We identify honest and creditable grassroots organisations that are in the frontline of doing innovative and critical work to improve the lives of poor and excluded children, women and men. After the CSR mandate of Indian Companies Act 2013, companies and donors are looking for creditable NGO partners for social initiatives. On the other hand genuine NGOs and grassroots organisation doing impactful work on ground are struggling for funds. We at iPartner India with our dedicated team ensure positive and fruitful collaboration between the two sectors. We make philanthropy a transformational experience by creating bespoke portfolio plans to match interests and passions. Through extensive due diligence and capacity building support, we ensure that social investments generate maximum impact. We remain focused on local challenges, finding lasting solutions that will make a difference in the community at individual level. Throughout our site you will find stories to inspire you – stories that will capture your imagination and heart. You will want to make that change for a better India and we can help you to make it happen. iPartner India is there to turn your vision into reality.",,,
de93379d-f031-3e71-abee-73fe7bb1585e,,,,,,"Ishwar Charitable Trust was established in 1982. ICARE Outreach Program covers states of Uttar Pradesh, Haryana, Rajasthan and slums of Delhi. 19 Rural Peripheral Screening Centers have been established in villages to identify cases of reversible blindness.A team of doctors and paramedics visit these Centers where villagers gather on pre-determined days of the week. They are examined and those identified for any eye surgeries or interventions are brought to the base hospital at Noida in ambulances. Their stay at ICARE for 3 days, meals, medicines, surgery and transportation to and fro is free of cost. Since 1993 1.43 million patients were screened and over 1,50,000 were operated upon.","Ishwar Charitable Trust was established in 1982. ICARE Outreach Program covers states of Uttar Pradesh, Haryana, Rajasthan and slums of Delhi. 19 Rural Peripheral Screening Centers have been established in villages to identify cases of reversible blindness. A team of doctors and paramedics visit these Centers where villagers gather on pre-determined days of the week. They are examined and those identified for any eye surgeries or interventions are brought to the base hospital at Noida in ambulances. Their stay at ICARE for 3 days, meals, medicines, surgery and transportation to and fro is free of cost. Since 1993 1.43 million patients were screened and over 1,50,000 were operated upon.",,,
d5e78b3d-c31a-39be-867a-4268abe8d10b,,,,,,To patronize the promotion of art & culture in the state,"Our organisation has done several semionars,workshops and functions on Prahallad Natak towards its revival. We have established an educational institution in our locality for secondary education. Our organisation took part in 100 shows to motivate the youthstowards Indian Classical Music And Dance.",,,
4e0f4bb8-9234-3b0c-93a5-0c4cc38eeb87,,,,,,"MissionThe mission of JRF is to serve as a social innovator promoting the cause of artisans by providing them with decent work opportunities and lead them towards their socio-economic well-being.VisionThe vision of JRF is to create a society where equality, justice and peace prevail through socio-economic development opportunities for all.","Jaipur Rugs Foundation came into existence in the year 2004 when it got registered under the Rajasthan Public Trust Act, 1959. It forms an integral part of the Jaipur Rugs group that is known for its unique socio-economic business model. Apart from getting featured in ‘The Fortune at the Bottom of the Pyramid’, Jaipur Rugs has received a number of awards and its model is constantly talked, researched and written about by a diverse set of stakeholders from the government, industry, media and academia. The overall work mandate of JRF is to reach out to remote rural areas and establish bonds with the village communities, enabling them to start weaving not just rugs but also their own lives. Such weaving of lives is done Via two intertwined vertical: ‘entrepreneurship development’ and ‘social development’. Whereas the entrepreneurship development vertical focuses on the economic well-being of the artisans and their communities through skill development and livelihood support, the social development vertical focuses on their social well-being through interventions, awareness generation and linkages. These two complement each other and facilitate the artisans to advance in their development trajectories.",,,
6ec34414-8064-36eb-9268-1c02333def19,,,,,,"MissionTo provide an environment where street children can evolve as physically and emotionally healthy, self-dependent individuals, living a life of their choice.VisionTo form a joyful, open, living, learning collective that facilitates growth and takes care of children’s needs according to age.","A Brief Introduction: Established in 2003, Jamghat comprises of young adult professionals and volunteers with a variety of skills and experiences. We are a registered NGO that aims to help children living and working on the streets of Delhi to realize their dreams and re-join society by offering opportunities for street children and society alike to make changes in their lives. In 2003, Action Aid India forwarded a grant to design a play about life on the streets.Fourteen street children came together with Theatre artists Amit Sinha and Lokesh Jain, and their lives were forever changed. The play was performed for Prince Charles and was such a success that it travelled India and abroad for the next 3 months. The experience nurtured self confidence and a feeling of capability in the children. They realized this and refused to return to the streets. Despite lack of funds, they decided to live together and continue spreading awareness through theatre. Jamghat, a lively gathering, was born. Our Vision: To form a joyful, open, living, learning collective that facilitates growth and takes care of children’s needs according to age.",,,
8ec49270-3888-3dae-9234-b634ddd2874d,,,,,,,"JAN SHIKSHAN KENDRA LOCATED IN KUTIYAWA, UTTAR PRADESH.",,,
24205a0f-8ba6-3e33-8481-22b35f30d69e,,,,,,To promote & strengthen voluntarism & social actions to alleviate the conditions & marginalised sections of the society.,,,,
ec36bd17-d85c-3076-abd2-b33a6a5f9910,,,,,,"MissionWe are an NGO (Registered) to work on the needs and demands of the society. We work for the cause women empowerment and youth development. We have been working to enhance and develop the skills of women and youths associated with us in many ways. Not only this Jazzba Foundation since its establishment has been working to uplift and promote skills of women and female artisans. We also organize and manage a lot of training and mass awareness programs.VisionWHY WE ARE:Jazzba is an organisation committed to work on the developmental issues in an innovative manner. All our campaign are uniquely designed and managed. We are working to bring change in an all new manner. We are making all our possible efforts to make women self reliant and powerful. We believe in the policies of non-violence and peace, hence all our efforts for development are rooted with love and peace.HOW WE WORK:We work to empower as well as train the needy and demanding youths and women. We provide several skill based livelihood programs to women from rural, semi-rural, urban, and semi-urban areas. Apart from these we work hard to provide vocational and IT trainings to youths and women.","We work to empower as well as train the needy and demanding youths and women. We provide several skill based livelihood programs to women from rural, semi-rural, urban, and semi-urban areas. Apart from these we work hard to provide vocational and IT trainings to youths and women.",,,
01cc8848-a29d-3054-872c-9895e83fb18b,,,,,,"1.To seek a world based on equal opportunities and human rights. envisions contributing significantly for providing quality education, healthcare and livelihood, Women’s Empowerment, orphan care facilities to the socially and economically disadvantaged people of India2. To educate the people for adopting the good norms of a good citizen and to work for spreading the ideas of nationality among the people.3. To reach to as many poor as possible, facilitating them the strength and capacity both individually and collectively . 4.To facilitate persons with disabilities to avail equal rights and opportunities , to avail them all the resources and services like health, education ,livelihood and rehabilitate them to live a better life. 5.To work for the betterment of Women in the society.6. To raise voice against the victimisation of girl/women by anybody in the society .","Jeevan Chakra has been working with a focuse on allleviating poverty and social injustice. The organisation does  this through well planned and comprehensive programmes in health, education, livelihoods and disaster preparedness and response. The overall goal is the to acheive  empowerment of women and girls from poor and marginalised communities leading to improvement in their lives and livelihoods.They are committed to providing basic education and healthcare to underprivileged children. They have an excellent reputation as the best service organization in the areas of its reach.",,,
783fb319-8a05-3885-81e6-0776880b7f19,,,,,,To prioritize  Women Empowerment.To focus education of girl child,"Based in New Delhi, with offices and programmes across various states, JWP was started in 1977 as a forum for women rights. For JWP, the women's question in India is both a concern for the female sex and an important part of the interrelated phenomena including caste, class, ethnicity, culture, religion, etc. JWP's programme to combat this total system of oppression and exploitation is therefore comprehensive in nature. The emphasis is on grassroot level organizing of women and the community in rural and urban areas. JWP promotes issue based campaigns and networking at the regional and national levels among women's groups and others. It carries out studies, research and documentation of information. Seminars, conferences and workshops are organized to inform, analyze and build the capacity of functionaries and thus promote necessary action. The legal and socio-economic rights of women, as well as their struggle for human rights, attracts JWP's attention. In the context of children, JWP realizes the little attention paid to child rights in the total development process in India. Its programmes are therefore planned to ensure holistic processes and laws, interventions and infrastructure for the survival, protection, development and participation of each child, irrespective of gender, caste, class and religion.",,,
4e462b1d-8f9d-30c6-bb6c-73c13c395cee,,,,,,,"The organisation provides education support to children from the socially weaker and economically disadvantaged sections of society through appropriate education, vocational and livelihood training with emphasis on education for the girl child No. of people served: 62,350.",,,
bf37c164-aa29-3692-9f10-e74d41acc1a7,,,,,,To create awareness about different causes from an individual & organisational perspective.,Fund Raising for various purposes,,,
af5250fa-3a63-371e-bf38-dbe311ed5f10,,,,,,"MissionKolkata Sanved has pioneered the use of Dance Movement Therapy (DMT) as an alternative approach to counseling, psychosocial rehabilitation, expression, and empowerment. The organization has started using DMT as a therapeutic tool in 2004 for those who are most vulnerable and underprivileged; enabling young women survivors of trafficking to emerge as self sufficient leaders and DMT trainers. Breaking through barriers of traditional counseling and therapy, Sanved uses movement and dance to enable individuals to reclaim their physical selves and their souls through a newfound sense of freedom, peace and confidence.Kolkata Sanved’s core programme ‘Saving Lives through Dance’ works with different marginalized communities in collaboration with Government and NGOs. Kolkata Sanved is the very 1st organization not only to explore the artistic skills of the marginalized communities but also give recognition that the marginalized communities too have the right to develop artistic skills. The organization has broken all barriers to prove that development and art if blended together skillfully then the resultant can prove to be very productive for developing the lives of the individuals. The core employees of Kolkata Sanved belongs to the marginalized communities, after going through the DMT process themselves they have both understood and realized the impact of DMT on one’s life, they had adopted DMT as an alternative career option.The uniqueness of Kolkata Sanved’s program lies in the fact that it harnesses the power of dance in two distinct yet interrelated ways: dance as an art form and dance as expressive movement therapy focused on self empowerment.VisionKolkata Sanved believes that all individuals, from marginalized and mainstream populations, should live with dignity and self-respect. This basic sense of empowerment and integrity can be achieved through dance movement therapy.","In 1996, Sohini Chakroborty post graduate student of Sociology visioned that dance and sociology can work together. With this idea Sohini along with sociologist and dance activist, started a dance project with ‘Sneha’, a shelter and care home for trafficked women and girls. For the next 8 years, Sohini experimented with breaking the barriers of traditional dance. Through her exposure to formal tenets of Dance Movement Therapy(DMT) training after workshops under several expert DMT specialist and therapists with the British Council, American Dance Therapy Association and other places, she was excited by the scope of the particular utility that dance and body movements could become a powerful rehabilitation tool as well as a method of advocacy. Dance Movement has the ability to transform a victim into a proactive advocate for change. 1998: marked the initiation of a pilot project called Rangeen Sapney (colorful dreams) which resulted from interlacing various artistic techniques like mime, music, physical theatre and dance. It was launched between 1999-2000, and was aided by the government. One hundred twenty vulnerable children rescued from the red light area were reached out through this project. Sanved as Platform 2000: attained achievement from the pilot project led to the birth of Sanved in the year 2000, which served as a stage for creative expression. At the bud stage it primarily focused on advocating about the impact of dance on one’s life through performances, workshops and sessions with the children. On 29th April’04 Kolkata Sanved was established with the mission that all individuals, from marginalized and mainstream populations, should live with dignity and self-respect.",,,
2fa27fa3-a60d-3a85-b18d-41f599ce6ece,,,,,,"To achieve sustainable rural development. Establish  an ecosystem that is built to sustain itself, drawing from the ability, knowledge and skills of the people who make the community.","At KGVK, it is an integrated approach that is driving the march towards sustainable rural development. Since 2008, KGVK has implemented its proprietary Total Village Management (TVM) to synergise development initiatives in rural Jharkhand. Ably supported by its corporate anchor Usha Martin Limited, KGVK has successfully established an ecosystem that is built to sustain itself, drawing from the ability, knowledge and skills of the people who make the community.",,,
624b3878-c59a-35ed-95e6-25a0419c20af,,,,,,To work for economical and social empowerment of the poor.To encourage women empowerment & capacity building.To support gender mainstreaming.,"Since its inception in 2004, LAKSHYAM, a non-governmental organization, established itself for the welfare of the society, and mankind at large. Engaged in a number of social welfare activities like child welfare, health, education and women empowerment, Lakshyam has rigorously aimed at implementing effective and innovative solutions to improve quality of life of the not-so-privileged communities",,,
9a913a7c-bd87-345c-a7e5-569aacbb592b,,,,,,,"Lalitya Foundation is a young, promising and full of talent group striving hard to bring up the young, promising and talented artists throughout the country. We attempt to take you on an enlightening odyssey through the vibrant world of artistic creations. Since the creation of our agency, many private entities have given us their trust, seduced by our efficiency, our creativity, our dynamism, and a great capability to deliver the best and something new every time. This makes us become unique and personalized.We are a team of experienced artists and professionals willing to approach with a very special kind of purpose - the purpose of spreading the culture of Art to every nook and corner of our country and create exposure and income.",,,
28bbab13-5802-30cb-a7dc-ee9fd4b90365,,,,,,"Our Vision:To see, inspire, encourage and assist many other passionate individuals and groups to start similar educational initiatives in their areas, changing lives and transforming destinies.Our Mission:We endeavor to provide the less-privileged children with education, knowledge, skills, values and facilities that will enable them to compete in the mainstream environment and live with dignity in the society.","Education is every child’s right. The UN and the Indian government agree. In fact, basic education is the right of every Indian child. On paper, at least! But what if you are elder sister to three other siblings and your mom and dad ask you to cook and care for them while they go off to dig roads or build skyscrapers brick by brick. What if you are barely in your teens but are already on a payroll bringing in the money to help a sick parent? That’s when education takes a backseat! Unfortunately, this is a recurring story in India and while it is not possible to change this overnight, we believe we can make a change, little by little. LEAD is a group of young people united by a desire to educate and thereby, change destinies. Love, Education and Aspiration to change Destinies — that is what LEAD stands for. LEAD is also an attempt to create leaders, individuals who step up and take the responsibility to initiate change, although they haven’t been asked to do so. We endeavor to make education accessible to the children of migrant and non-migrant laborers and slum dwellers in Airoli (a suburb of Navi Mumbai), in the state of Maharashtra in India. We help with admissions, provide extra curricular help through daily sessions aimed at making learning fun and visit the families of our children to ensure that their education receives adequate family support.",,,
67a3db31-1f22-3999-8634-0ea129beb332,,,,,,The basic object of the trust is to provide education in key life skills,"Life Skill Foundation is a Not For Profit Based out of ahmedabad since 2011 registered as a Trust.The basic object of the trust is to provide education in key life skills. The trust will be spreading these key skills and knowledge and will strives to prepare Indians for a life long successful career and decision making. we caters to Schools ,colleges and corporate.",,,
65b27215-4b42-391e-b182-0c62d13873e9,,,,,,To promote ecological conservation To promote alternative livelihoods.To promote education.,"Life Saving Society of India is a national body dedicated to Save Lives from land or water. Nationally the Society is into training & certification of Life Savers, Life Guards, Disaster Management, various watercraft training, rescue diving, search & rescue from various scenarios, adventure tourism handling, water sports training and also various training in various vocational trades which may support a human Life. Under our various departments of work, we do various projects and programmes in Wild Life and Conservation of Eco-systems, Environmental Studies and its protection, Women Empowerment and Child Welfare. We in LSSI believe, all life forms on Earth are important and require protection.",,,
53c6e0b4-136a-3d10-9c12-80d49dac4aab,,,,,,Mission/Vision:To partner and support the Government and Public School System along with other agencies and like minded individuals in improving the quality of education through creative and effective program with a vision to make “School Chalo” the mantra of every child in India.Back ground:,"LIFE Trust, is a not for profit service delivery organization, works in partnership with the Government and Municipal Corporations. We have pioneered a holistic developmental approach to provide quality education and empowerment skills to lesser privileged children and women. Our belief is that every child should have the right to explore his/her talents and chase his/her dreams. They can only do so, if provided a platform for growth. LIFE Trust operates in Mumbai, Bangalore and Chennai. We reach out to 50,000 + lesser privileged lives annually. Poonam Lalvani, Managing Trustee since 2004 comes with a Business Management background of over 30 years. She believes that education is the only equalizer for society, and firmly believes in collaborating with the Govt. in ensuring accountable delivery of the social schemes provided. She emphasizes on visual learning and technology as an enabler. Speed and simplicity are the pillars of all the programmes of LIFE Trust.",,,
