ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
4085abb7-9e15-3f35-a7e7-ee7a1820f3a5,,,,1995,Livelihood Enhancement based on Natural Resources by community & women insolvent in development & self Governance are moto & reached to 286 villages with more then 42000 small & marginal farmers with resource development,,"1. Lift Irrigation for 256 farm families with 315 acres of irrigation
2. Watershed for six villages
3. Study for local cow & goat breed recognition
4. Community Mobilization & planning for Agri & Enhancement with Watershed & effective Participatory Irrigation Management for Jakham Dam Catchment & Command (108 Villages)
5. Seven Farmer Producer Organizations in tribal area",,,
9b6c70cb-c985-3808-aefa-1c1bbb1d6dd4,,,,1994,"PRASAD Chikitsa is a not-for-profit organization committed to improving the quality of life of economically disadvantaged people around the world. PRASAD Chikitsa is a license of the PRASAD Project an NGO in Special Consultative Status with the Economic and Social Council of the United Nations. PRASAD (Philanthropic Relief, Altruistic Service And Development) is a philanthropic expression of the Siddha Yoga path. PRASAD Chikitsa was initiated in 1994 by Gurumayi Chidvilasananda, spiritual head of the Siddha Yoga path.",,,,,
edefedcd-e97a-374c-b9a9-346d658d7c69,,,,2000,"Mission to facilitate a participatory development process by giving due respect to gender equity with collaborative alliances among the stakeholders. Prioritization of geographical work pace to help 60,000(Directly or Indirectly)people in the process of development in the Koraput and Puri Districts of OdishaBelieve in the process of democratization and transparencies within the organization",,1000 Women Tribal Farmers are increaseincome up to 20 % through Vegetable Cultivation . 700 Forest dowels are received land entitlement . Increase 35 to 40 % early registration of Pregnant women & 10% Institutional Delivery in Vulnerable Health Centre programme.,,,
aa2603f5-82a0-36a6-a4d3-b1496c092c32,,,,2003,"Pratham Aadhar Foundation is Located in Latur, Maharashtra.",,"6 Trainer Get Job In State Government Police Department, plantation of tree on a large scale in Latur district",,,
312b5adc-1a6f-32f4-b8cd-452e0b86de25,,,,2007,"Pratigya is located in Ranchi, Jharkhand.",,"1. 25-30 underprivileged children have finished their matriculation and are getting their higher studies as well.
2. Our children mostly belong to those families where they are the first learners.
3. Our children have proved their leadership skills in their respective schools where they use to lead their school activities in every field.",,,
090e5296-d0e4-3102-85f6-ba37a8565466,,,,2013,"PraveenLata Sansthan is a jaipur based NGO registered in April 2013. The primary focus is to alleviate on the problems of the poor and their struggle to obtain a life of justice and dignity focusing on girls & women. The organization works for child welfare, women empowerment, rural and urban development. An in-depth understanding of issues in the area and consistent support from community members, have led the organization to undertake and implement various need based interventions on education, health and skill development
VISION:
To alleviate poverty & social exclusion by facilitating empowerment of Women and Girls from poor and marginalized communities
MISSION:
We Work for behavioural, social & economic transformation of girls andwomen by providing them community based solutions in the areas of education, health and sustainable livelihood.",,"‚Ä¢Jan 2016 - Founder has been recognized with PResident Award Shri Pranab Mukherjee as 100 WOmen of India in the category of WOmen Empowerment by Women & Child Welfare Department in Rastrapati Bhavan
Feb 2018 - Orgnaization has been recognized by ICICI ADVANTAGE WOmen Award for the Project Laadli 
Oct 2015 - Recognized by Certificate of Appreciation by eNGO South Asia Challenge Award for Best PracticeFundraising through Social Media for Women Empowerment across 7 Countries from South Asia(International Level) at Inhabitat Centre New Delhireceived through Deepti Vikas DuttLeader ‚Äì Government & Smarter Cities, IBM Global Business Services
‚Ä¢Feb 2015 - Winner ofJiyoDil Se Award Season 3 for Mission Jagriti Category Women Empowerment by 94.3 MY FM & Dainik Bhaskar Groupreceived through Cabinet Minister SaurabhBhaipatel at Ahemdabad
‚Ä¢Nov 2014 ‚Äì Winner of Second Runner UpeNGO South Asia Challenge AwardCategory Best Usage of Social Media across 7 Countries from South Asia(International level) received through Amir Ullah Khan Senior Policy Advisor Bill & Melinda gates Foundation at India Habitat Centre, New Delhi 
‚Ä¢Nov 2014 - Recognized by Certificate for Appreciation for using Best Practice of Social Media for Promoting Girls Safety byeNGO South Asia Challenge Award across 7 Countries from South Asia (International level) at New Delhi received through Facebook Public Policy manager KarunaNaian.",,,
2b256186-b595-3276-ab6a-694b252ffe14,,,,1994,"Spreading Awareness regarding Health, Education, Promoting Voluntarism in youths, Life skill training ‚Äì No. of people served - 200000",,"1) Mission Deep Nilona : De-Silting work of Nilona water reservior of Yavatmal, done with citizen's contribution in a big way. 125000 trollies silt removed & distributed to farmers, 12000 citizens have done Shramadan, contributed about 75 Lakhs Rs. This became the model PPP.
2) The PRAYAS-Sevankur Bhavan had been built completely with contribution from Prayas well wishers of 20 districts.(15 million Rs.)
3) The monthly motivational program ""Amhi BiGhadalo... Tumhi BiGhadana"" had completed 36 episodes at 3 district places-Amravati, Yavatmal, Nagpur. It is very much appreciated by all stake holders, had been crucial in social sensitization, motivation.",,,
1d6c505d-1d42-3833-9523-096e8b641683,,,,1993,"Prayas Kendra Sanstha Harsoli is a voluntary organisation registered under the Rajasthan Societies Act, 1958. Prayas Kendra is working towards building a justifiable and sustainable society so that every poor community gets benefited from the development process. The organisation is working mainly with Dalits in the areas of Land and water conservation, Environment conservation, Women Welfare, Health improvement, Improving livelihood etc.",,"300 family (RRWHs) roop rain water harvesting system village bhojpur ,charasada and chhapya in dudu block district jaipur",,,
0ad35571-a632-3e78-98b0-12e9cba45c98,,,,2005,"In the sector of social development Prayas welfare Association for total help & youth applause has continually been working for last 11 years as a Social Service Organization. The organization has a remarkable contribution in achieving social justice, equity and empowerment towards development. Our identity solely depends on the development of the village, society and country. Prayas welfare Association for total help & youth applause is a development organization with an aim to service of every human being who is most needy, poor, deprive, exclusive and vulnerable and to make them self-independentand empower and to bring them in main stream. We are dedicated to the social responsibilities and nation‚Äôs building through our organization. 300 number of people served.",,,,,
af26593f-f6fd-3d46-9cf5-83a2e04c8216,,,,2003,"‚Ä¢EDUCATION: Enable the economically and/or socially disadvantaged youth to obtain education and/or vocational training so that the youths can support themselves and their families. We strive to develop world class human resources by focusing on education of the underprivileged citizens, especially children and women.
‚Ä¢HEALTH: Strive to decrease disease among the lesser privileged children, women, and senior citizens by instituting health programs such as medical, dental, and eye camps on an ongoing basis.
‚Ä¢POVERTY: Provide support to enhance quality of lives of economically and/or socially disadvantage children, women, senior citizens, and the disabled.More than 5000 underprivileged citizens were served during the last 4 years alone.",,"More than 6000 underprivileged citizens were served during the last 5 years.
‚Ä¢EDUCATION: Provided scholarship to 220 economically and/or socially disadvantaged youths during the last year.Items given to various school benefited 316 students.Personality Development workshop helped about 500 college students.
‚Ä¢HEALTH: Financially helped 11 poor people towrds part of their medical expense.
‚Ä¢POVERTY: Provided support to enhance quality of lives of 12 poor people.",,,
8b490a09-fb9c-393d-9f0f-0b5f8516df98,,,,1995,"we have been carrying out our activities for the last 22 year in organization is to provide Education and Health for all especially, to empower women/girlin rural areas of Distt. Sant Ravidas Nagar Bhadohi U.P. to engage them with income generation and Nation development activities.",,,,,
979e4a81-5c3f-3166-94c9-298576876ad7,,,,1983,"PRADAN works to reduce poverty and enhance the well-being of the poorest households in rural India. Today, we work with 270,000 families across 7 Indian States
PRADAN was founded with the belief that ""the brightest must engage with the poorest"". We create change agents - educated youth, imbued with empathy and long-term commitment, and trained in technical, managerial and human skills, working directly in villages. These professionals create sustainable and self-perpetuating change through:
1. Social Mobilisation
2. Food Security
3. Managing Natural Resources
4. Livelihoods
5. Market and government linkages
6. Participation in local governance
7. Empowerment to take up wider issues (e.g. domestic violence)",,"People - Next to the Government, PRADAN has more trained professionals working in villages than any other organization. Over 80% of the 1500 professionals trained so far, including those no longer in PRADAN, continue to be engaged in rural development.",,,
1d3900e4-556c-3c6a-9d15-46b47dc2bf5a,,,,1988,"Preface
PRAYAS is not-for-profit social development Organisation working for our society. Founded 1988, PRAYAS has grow into regional level agency with operation in two districts of West Bengal and two districts of Jharkhand. With our core competencies in child labor, tribal empowerment and community based participatory approach to development; we believe that the key to a developed and self-sustained society is in the hands of the people themselves. PRAYAS is a catalyst to that development process, channeling our strengths and resources to build a better future for our children, youth and women.
Vision:
PRAYAS envisages a society free from the perils of religion, caste, creed or class, where people live in peaceful coexistence with nature, utilizing nature‚Äôs resources to meet only their needs; and where people are healthy, educated and prosperous in physical, mental and materials terms.
Mission
PRAYAS shall strive towards providing opportunities for social and economic advancement of the poor and underprivileged sections of the society. The organization shall always strive for the empowerment of women and development of children as guiding forces to build a stronger and self-sufficient society.
Prayas‚Äôs Focus
ÔÇß Promote education and health
ÔÇß Secure a right to livelihood
ÔÇß Reduce vulnerable to natural disasters
ÔÇß Ensure gender equality and freedom from discrimination
Prayas‚Äôs Culture
ÔÇß Be collaborative
ÔÇß Be accountable
ÔÇß Be cost-effective
ÔÇß Make a difference",,,,,
b2e7c643-7f55-3dcc-89b3-903ea8ca7e23,,,,1997,"PROTECT, a non-governmental organization was started in 1997 and it registered under the Societies Registration Act XXI of 1860. It is Involved in providing voluntary services topoor people in rural areas. It is also working for the improvement of social, educational cultural and environmental status of the rural communities. All the Members of the Executive Committee are well experienced, committed and get involved in the activities under taken by PROTECT. The Chief Functionary of the organization had worked in PREPARE, a National level NGO engaged in social development activities in rural areas in India. He gained rich experience in the field of rural development.",,,,,
7ebf30fa-6078-3a4a-ab9b-4eb9657b9ad5,,,,2007,"Vision: Women are the key to a thriving future for their family and community.
Mission: To empower underprivileged women to attain holistic development through encouragement, basic education and vocational skills.
Core Values:
Genuine care and respect for the dignity of each person
High-quality training
Commitment and spirit of service
Ethical conduct and transparency
Fostering solidarity & social responsibility",,,,,
a97a349d-ba38-35f5-bbb0-829048513dac,,,,2010,"“Protsahan” is a Hindi word which means “Encouragement”.
We use the power of Photography, Filmmaking and Cinema, Design, Performing Arts, and Meditations to heal and transform broken childhoods.
Based on our unique HEART model, we strive to break the inter-generational cycle of childhood abuse and poverty with Holistic Healing (of Abuse & Trauma), Education, Art interventions for Life Skills training, Recovery, and Technology. Elements of the program work cohesively to break the inter-generational cycle of childhood abuse and poverty for adolescent girls from underserved communities who are at-risk or are survivors of abuse.
Our program for adolescent girls uses the creative power of Arts and Technology to:
- Empower adolescent girls and promote gender equity 
- Promote life skills among adolescent girls based on our HEART work model
- Promote menstrual health & hygiene, and educate adolescent girls about sexual & reproductive health 
- Promote mental & physical health and well being, prevent and heal the trauma of child abuse by transforming broken childhoods and adolescence into educated, psychologically healed & financially empowered women 
We work directly with girls at our center in Delhi to usher them into a dignified adulthood with non-negotiable high school education, safe learning space at our Center of Excellence, basic healthcare and nutrition, individual and family counseling sessions, and essential life skills that lead them towards psycho-social and socio-economic stability. We also work directly with school teachers through strategic partnerships and collaborations across the country that impact more than 28000 adolescent girls each year.",,"The outcomes of such creativity led programs have been amazing. All of the girls of Protsahan appearing for board exams cleared with excellent scores, some scoring as high as 80-90% in most subjects. 88% of the girls we work with every year now have access to higher education, and have shown an improvement of 84% in their annual school scores. Those above the age of 18 are not married off by their families, and have instead found employment opportunities in fields of their respective interests such as photography, clay art studio, fashion industry, etc.
- Rescued and worked directly with 828 girls between 2010-2018 by providing them with psychosocial and educational needs through trauma informed compassionate care
- 79% girls demonstrated enhanced ability to speak in groups & overcame issues of depression, aggression, anxiety & PTSD 
- 91% adolescents we engage with through our arts based interventions display greater self-expression & critical thinking
- 86% girls gained better understanding of menstrual hygiene and self grooming after engaging in 3 game based menstrual health modules developed in collaboration with students from IIT-Delhi.
- 100% demonstrated strong resilience and a firm understanding of how to end sexual violence. 
- 725 show positive understanding of POCSO & their legal rights, social enhancement, leadership & improved educational choices 
- 86% demonstrated healing from trauma & a higher sense of self-worth through arts based interventions, counseling, music, dance, library readings, karate, & meditations
- 88% girls now have access to higher education
- 84% score better in school exams, scoring as high as 90% in 12th grade CBSE exams
- Delayed age of marriage in 92% cases among the 68 girls rescued over the years from child marriage between the ages of 10-12 years. They’re now in school, crossed 18, and not married, instead finishing school with high scores. Others, have progressively shown delay in being married as a child brides.
- 72% of the girls have witnessed enhanced economic productivity with respect to their own families and the community at large. Creative skills they learnt at Protsahan, improved their financial behavior & employability as an unintentional by-product of the process.",,,
975ed513-93e5-3657-bb5a-3cd1f4ca3d4b,,,,1982,,,We have given value added formal and informal education to boys and girls in rural area to less privileged community children and women. Last year (2015-2016) we have given education to 350 children and vocational training to 70 girl students and 110 rural women and taught them skills to generate money to their livelihood.,,,
02ebe66a-81de-3a95-bbb2-00f5662b9222,,,,1994,"Public Affairs Centre is engaged in governance and policy research through the development of social accountability tools such as Citizen Report Cards, Community Score Cards, and Climate Change Scorecard. These tools are developed to capture stakeholder knowledge and perspectives on issues related to public service delivery, resource management and impact of climate change. PAC believes in evidence-based advocacy through results generated from research to facilitate policy makers to enhance inclusive and participatory decision making.
Public Affairs Centre undertakes pan India research and works closely with all stakeholders ranging from local communities, governments, Civil Society Organisations and aims to capture citizen voices throughout the region.",,1. Public Affairs Index ranking of states of India on governance parameters.,,,
6f54b089-9de8-3715-a3ef-669f304737bb,,,,2003,"Purba Dwarakapur Moon Star Sangha was started in the year 2003 under the leadership of Bibekananda Bag a son of the soil, to motivate the other youths of the locality to provide services for the community people specially for the poor and marginalized for upgradation of quality of life through different activities and to address the emerging issues in the socio economic and cultural context.
It has concentrated on education, health & hygiene, livelihood enhancement entrepreneurship program, environment, women & child care as also program for the handicapped people. The organization has gained experiences of working with SFR, Ministry of Environment & Forest, Govt. of India, Department of Sports & Youth services, D.C. Handicraft govt.ind",,,,,
eb64252c-724a-3532-b8dd-06c06cdd4ce5,,,,2003,"We at Purkal Youth Development Society (PYDS) operate a care center for economically disadvantaged rural children. Everything is provided free of cost. Our programme provides these Children long years of care and helps them to create opportunities for themselves through excellence in education. This is the way they breakout of the poverty to which their families are condemned. We focus on girls and since we understand that without complete nutrition and comprehensive medical care there can be no accomplishment, we provide all these as well for free.
Post School assistance is also provided to help all students‚Äô progress into higher learning. Students who pass out after completing class 12th, receive support through our ‚ÄòOn to Life‚Äô program. All eligible children receive Counselling and guidance to help them progress into Institutes of higher learning, skill oriented professions or enterprise. Many of these wards also receive financial support for post School learning in Universities through initiatives of the Society and financial support to secure admission into good colleges/professional courses/ other programs.
At School the focus is on education and a positive attitude to life.Skills of empathy and the instinct to share are taught at School and this helps them cope with adversity, pursue proper conduct and makes them good leaders Children realize that there is an honest way to live, work and prosper; that a moral life can help practice values of a human and help them rise above the compulsions of animal instincts.
Children attend School 6 days a week, 10 hours a day and 270 days a year. A competent faculty, that has a regular schedule of in-house-training/workshops, impart quality education. There are no drop outs over the several years of care and classically children are cared for about 14 years. Absenteeism from School is rare. The intention is to care for them over these many years and finally launch them into life.
Till date 151 students have passed out from our School. We also support some of these children post 12th. Some of these children are currently in companies such as Infosys, IBM etc. Three of my children are also pursuing further education from the United States of America. All these children are sons and daughters of watchmen, gardener, electrician, laborer etc.
Since the negative conditions in their homes (Small spaces occupied by a large family, dark and dingy) prevent them from covering the last mile for outstanding scores, the Society has recently made possible a comfortable and well equipped hostel facility for about 90 girls and 40 boys. Qualified and caring mentors living and sharing the hostel space, forge a bond between them, thus helping them gain a sound and healthy foundation while using their time for learning.",,"1.In 2017, PYDS won the India NGO Awards 2016 for running a successful fund raising campaign in the year 2016.
2.In 2015, the CEO/Secretary of the Society Mr. G.K Swamy won the ‚ÄòInsT Radhakrishnan Award 2015‚Äô for outstanding contribution in the field of Education.
3.In 2015, secretary of the Society Mr. G.K.Swamy was awarded the ‚ÄòNational Gold Karmaveer Chakra 2014-15‚Äô Award and the ‚ÄòTVAM Karmaveer Chakra‚Äô Award at a function in Delhi.",,,
ddee9cf0-8660-30f3-92c1-c8ce7ff32037,,,,2013,"PURE India Trust is a secular, apolitical, non-profit organization, formed by corporate working professionals in Mar‚Äô13 to empower underprivileged by working at grassroots level. Base of our existence is to strengthen the foundation of ‚ÄúNew India‚Äù hence we have been working around ‚ÄúEducation to Employment‚Äù. We focus on ‚Äúquality education‚Äù to children and provide ‚ÄúSkills to Succeed‚Äù for youth from under-served communities of urban and rural areas. 
Our various programs revolve around the theme of ‚ÄúEducation to Employment‚Äù hence we run ‚ÄúInformal education center - Shiksha Pathashala‚Äù to strengthen educational foundation, provide Scholarships for higher Education, Skill Trainings to youth, Talent Encouragement in Sports & Art and provide financial assistance to girl students from poor economic background. 
We partner with local Schools, Training Centers & NGOs to offer ‚ÄúComputer Shiksha, English Learning, Skill Development, Education Classes for grade 1 to 8 students & drop outs, and other learning activities. We also collaborate with local working professionals under our ‚ÄúEach one, Own one‚Äù program to offer ‚ÄúCareer Mentorship‚Äù and hand-holding for sustainable development.",,"- Providing Educational support & Scholarship for underprivileged meritorious students
- Organize Medical Camps & Health check camps in villages.
- Talent encouragement & Vocational Trainings for employment",,,
8f006b54-b699-33b6-9ccf-b7937f0b648f,,,,2007,"In the recent years, the Internet has become a source you turn to for any kind of information and medical information in particular. When you approach a doctor,you trust and believe that he/shewill give you the most appropriate medication or treatment.Interestingly, while every professional talks of ""information overload"", the medical curriculum does not teach health professionals to search medical literature in a systematic manner. As a result it is not impossible that they come across unreliable sources or outdated evidence. This obviously is not safe for patient care.As patients if you don‚Äôt know enough about sources, you are at the risk oftrusting information that may not be authentic.
To bridge this gap in the medical information space, we train health science professionals to search medical literature and cite it correctly. In the past five years we have delivered over a 100 lectures and conducted over 100workshops in medical institutions across India, reaching out to more than 2500+ health science professionals. We conduct awareness lectures for health consumers - sensitizing them about right resources to get relevant medical information, thus helping them to be informed and active participants in the treatment process.",,"1. We have conducted more than 120 training workshops and 200 lectures for our target group
2. Our CEO is listed as an approved faculty for Research Methodology Workshops by the Maharashtra University of Health Science (MUHS)
3. Based on the work of our foundation since 2007 our CEO won the ""International Clinical Librarian Conference ‚Äì Evidence to Practice Award"" in May 2013",,,
d7c5b4a6-4620-3888-ae18-71cd1b496981,,,,2016,"Founded in the year 2016, NGO RNisarg Foundation focuses on improving civic issues of the city, mostly waste management and road safety through citizen engagement.",,"Diverted 300+ tons of waste from landfills
Enabled 75000+ citizens( including younger generation) to become responsible in waste management
Engaged 10,000+ citizens to adopt road safety habits",,,
21795eda-e551-3c6b-86d4-84f50d59b0a7,,,,2000,"At our sharanalayan dhaya we givesshelter for more than 130 children. they all find mothers love,and a fathers affection and the kindness of many well wishers,
At our jothi many multiple deformed children who have none to take care and attention here.they enjoy a happy and secure life here.
At our jheevanserves as a home and hospital for the numerous people living with AIDS.
AT THIRD EYE we integrate autistic children to the main stream of education.
Sweehar is the only government recognized legalized adoption agency since 2007 in four districts",,"we integrate more than 25 children to the main stream society ,living their life normallyfrom our children home. we addressed more than 6000 HIV affected persons and solved their problem and living their normal life. We integrate 2 autistic children to the main stream of education in past two years",,,
4597cd18-7131-3074-9b78-cbc0ac9bea7b,,,,2005,"RMD Pain Relief and Palliative Care, is a registered non profitorganization located in T. Nagar Chennai, headed by Dr. Republica Sridhar a Palliative and Geriatric Care Specialist with over 15 years of experience in caring for the terminally ill. The organization provides pain relief and palliative care to terminally ill patients and their families through medical care and counseling. The organization provides out/in patient service and home visits, Family support and Counseling, Grief and Bereavement support. RMD is ISO Certified ISO 9001: 2008 and also empanelled with TISS (Tata Institute of social sciences)
We are a non profit organisation with FCRA Registration and for over 15 years we look after people with terminal illness advanced cancer, elderly care for the underprivileged provide palliative and hospice services for over 300 patients. We run 4 centers in Chennai, Madurai and KANCHIPURAM. We also provide training for lower socioeconomic students with skilled courses and job opportunities hereby,improvingtheir livelihood.
THE trust has built RMD SPECIALITIES HOSPITALa 50 bedded exclusive Palliative Geriatric and Oncology Hospital in Amarambedu. The hospital will cater to the needs of the terminally ill and the geriatric population.
Our core areas are cancer, elderly,women empowerment,awareness and community based palliative home based care. The hospices provide care for cancer and non cancer care.",,"SangiviAward in 2013
Americares Award in Oncology in 2013
Global Achiever Award in 2015
Femipower power Award in 2012",,,
3272d247-7f21-3886-9ad5-53ae177f9b4b,,,,2011,"Young, dynamic; Raah Foundation since 2011 has dedicate itself to creating a healthy and happy world for the tribals. The different programs include Water shed development (building check dams, wells etc. to create additional sources of water), Agriculture Development (training in farming techniques, seeds & sapling distribution, support in drip irrigation, forming marketing linkages), Livelihoods (women micro businesses - grocery shops, dry fish selling, vegetable vending, food stalls etc.), Traditional Art businesses (patchwork and warli art) and Health (focus on malnourished children)",,"1) Chosen as Most Promising Rural Livelihoods Program in Handicraft Sector by Harvard Business School & Tata Trusts in Jan 2016.
2) Was awarded ""Certificate of Merit"" at World CSR Congress in Feb 2016",,,
ca20c5b8-3de5-38e4-a7c4-e0d4590f3562,,,,2012,"Radha Krushna Charitable Trust Toramba is located in Osmanabad, Maharashtra.",,,,,
722a7cab-3f0e-38d7-9069-fe04a945bdd6,,,,2003,"kumaran special school started in 2002,
services provided are paedriatic Physiotherapy, special yoga for special kids,special education & special skills development,sensory integration therapy,speech therapy,sports,arts & crafts,dance & martial arts,vocational training.
so far 350 children  have got benefits from our service.now there are 50 children undergoing Rehabilitation & special education.",,,,,
76293662-0aca-3102-8606-73d1b5b0b141,,,,1992,"Rajasthan Samgrah Kalyan Sansthan (RSKS India) is a Grassroots Indian Non Profit organization (NGO) Situated at the FootHill of Aravali Range in Holy City Ajmer District of Rajasthan state.
The organization was founded in the year 1992, by the group of young sensitive youths in the interest of the society. RSKS India is a pioneer in promotion of Women Empowerment, Sustainable Livelihood, Girl Education, Child Right & Welfare, Disaster Recovery & Management, and Environment & Sanitation issues for the Marginalized & deprived sections of the community.
RSKS India Has Been Granted Special Consultative Status (2015) By The Economic and Social Council (ECOSOC) of The United Nation.",,Best NGO award 26 January Republic day Honoured by Deputy District Magistrate Office Pisagan -Ajmer.,,,
05b86793-59e4-3608-95fb-a1bc5f8eacd7,,,,2006,"RIIT Trust is a social reformation organization , working for weaker section of society. Having the experiences to work for Rural, Agriculture, Tribal Development through Livelihood & Skill development. Our expertise to create employable opportunities for unemployed women youth.Community Awareness is a focus area to empower rural people by our organization.",,,,,
809ca0b8-f67f-3e1e-87ad-59b0ad5948ff,,,,1996,"Raniganj Unnayan Samiti is located in Murshidabad, West Bengal.",,,,,
f6142df2-2d24-37a5-a234-29377cb88ffc,,,,1999,"Rasikashraya a group of young activists engaged in social work has established the organization in 1999. Its area of operation is spread over twenty villages in Ghatanji, Kalamb and Yavatmal blocks of Yavatmal district. It works in partnership with beneficiaries by undertaking various developmental projects. It has a team of 16 devoted and dedicatedworkers.
It is engaged in integrated development of poor rural communities involving women, child, youth, farmers and especially the disables by drawing suitable programmes covering social, cultural, educational and human development aspects.",,,,,
99a5816f-9136-35f2-9c7d-42bef809b491,,,,1967,"The organisation implements a varied range of humanitarian projects with a special emphasis on the physically handicapped and children. Till date its projects have benefited over 2,45,000 physically handicapped and hearing impaired, over 63,000 street and slum children and distributed lakhs of food packets under its Food for Education programme",,"1.Mobility Project - Through various nationwide camps we have distributed approx 2,45,643 mobility appliances like Jaipur Foot, Calipers, Crutches, Wheelchairs, Tricycle and also distributed Hearing Aids for Hearing Impaired children / adult. In the current year 2014-15 we have distributed approx3000 plus mobility aids from our new permanent Jaipur Foot Center at Mahalaxmi, Mumbai.
2.Food for Education Program- we have distributed 2,25,75,335 meals till now. In the current year 2014-15 we have distributed 6,07,437 meals.
3.Vocational Training program ‚Äì We have trained appx 65,876 children with various vocation skills
like Home Management Training, Money related training, Tea Making etc. Currently we have started free computer education classes.",,,
0f7d306d-3510-3792-afe8-a505d1e4761b,,,,1996,"Reaching Hand is a registered Charitable Trust started in 1996 in Bangalore to work with underprivileged children, vulnerable youths & disadvantaged women. It envisions an empowered future for all by acting as a catalyst for social change. Reaching Hand empowers the children, youths and women through its innovative programme focusing on providing quality education, health care services and skill development training so that they lead a life of self-worth, hope & dignity. 
Reaching Hand has impacted more than 15000 children so far with its innovative projects.",,"1. impacted in 26105 Students.
2. Started Skill Development centers for Unemployed youths
3. Increased in terms of quantity & Quality of the Staff
4. Shifted our office to big place.",,,
2d4eb1f3-4539-35d2-bc26-ae968afe7440,,,,2014,"Red Dot Foundation was founded in Dec 2012 to encourage women and girls to record incidences of sexual harassment and educate them about the issue of safety and mobility. Red Dot‚Äôs aim is to make public spaces safer and accessible to all, especially women, girls and children, using data and technology. It works to empower women and girls to break their silence and take action by understanding their rights.",,"Niti Aayog Award for women transforming India
UNAOC/BMW Intercultural Innovation Award
UN Solutions Summit - recognised as a social innovation",,,
ea82a64b-0649-344d-b20c-579561f8d77f,,,,2003,"Ours is a Research, Development, Charitable, Non-Governmental, Not for Profit, Non-Political, Nil Mooted of Caste, Religion and Race Organization in Andhra Pradesh, India providing services for Poor and Below poverty line Community in the field of Education, Health and Housing, Water and sanitation, Environment, Rural energy,Livelihood,Disaster management, Emergency relief Works, Orphan Homes, Research and Development, Community Development,Rural Development, Agriculture, Watersheds, HIV/AIDS, Children's related Issues,Swatch Bharath, Cancer, e.t.c.",,"1) we have distributed the Nutrition food Frm Britannia Company in Laila Effected areas of Guntur and Prakasam , Nellore Districts of Andhra pradesh.
2)Distribution of Tarpaulins and Sleeping Mats in Flood effected area ofGuntur and Kurnool District of Andhra
pradesh.
3)Conduct a Medical Camps in Different Villages of Guntur and Prakasam Districtsand still going on in entire Andhra Pradesh State
4) We have given support for Phalin Cyclone as well as Kerala Floods also.",,,
91aa4458-0652-3fe8-b3ff-ab1485afd61e,,,,2006,"Regenboog India Foundation is a secular, non political, non profitable registered charity organisation in India. The organisation is managed by a experienced social workers, experienced people from various fields having real interests and commitment to serve the people of different religious, languages and especially he locals who are in need. Regenboog India Foundation working for the development of various causes like the special home for girl children, rural health care project, educational programs, environmental issues, etc‚Ä¶",,"1. Mobile medical clinic treated over 43,000 patients in 2015-16 FY.
2. Children's village offered a caring residence to 37 girl children.
3. Mobile library distributed over 4,000 books to children.",,,
ec79468a-0e58-32f6-87a3-3c01489f6f19,,,,2015,"We spread awareness about cultural heritage through audience development initiatives and capacity building programmes for museums, galleries and heritage sites in India. We create modules and experiences for different audience types especially students to enhance their critical thinking skills and creative skills using the underutilized resource- museums and heritage sites.",,1. Successful execution of Deptt. of Toursim sponsored International Museum Day 2017 celebrations for 4 days at State Archeological Museum,,,
9084277d-c717-39e4-ac70-89c400edfa6a,,,,1999,Resource Exchange Trust is located at Tamil Nadu.,,,,,
87b7b637-9952-3e32-8ac0-b6b16e1ee62a,,,,2001,"Rights Education and Development is grass root organization working at Erode District for Dalits, Tribals and Most Marginalized Communities.
We focus on Children, Young Adolescent Girls and Women.
Nearly 5000 Children, 200 Adolescent Girls and 2500 Womens are benefitted.",,"*33 Textile Hostels registered at DSW,Erode in Government of Tamilnadu
*Around 550 girls benefitted our Vocational Training Centres.
*Around 2000 Children studied in our evening Study centres (Child Knowledge Centres)",,,
