ngoId,fiscalYear,totalIncome,totalGrant,totalExpense,totalAssets,totalLiabilities,totalFundingGap,sourceOfFunds,majorFunders,ngoBudgetAllocation,ngoBudgetUtilization,auditReport,avgMonthlyExpenditure,avgMonthlyOverhead,longTermLoan,fulltimeEmployees,parttimeEmployees,employmentExpenses,fulltimeVolunteers,parttimeVolunteers,volunteerExpenses,consultants,consultantExpenses,occupancyExpenses,fundraisingExpenses
5b731e97-e059-3d05-b071-9c0ba2936715,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,1065000,,,42,,,,,,,,,
84300ac3-6b6f-38a9-9af3-214072f41e88,,0,₹0,0,0,0,0,,credible alliance,"₹21,786,700",,,2000750,,,12,,,,,,,,,
25f315ba-9e6a-3a54-9acf-a75502845011,,0 72430000,₹0 ₹0,0 71560000,0 0,0 0,0 0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies N/A","Indian Institute of Corporate Affairs CAF India, Freedom for Hunger, Water Aid,","₹56,888,300 ₹1,250,000",,,1223000 1223000,,,12,,,,,,,,,
d12fcc40-34cd-3270-b4b0-b39d97b499b3,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹170,000",,,1223000,,,12,,,,,,,,,
ba1e7468-5717-30c6-b924-8f47748139e8,,0,₹0,0,0,0,0,,Unknown,₹0,,,3300000,,,5,,,,,,,,,
2d5652e0-7cac-33a5-8332-18c28081a60d,,0,₹0,0,0,0,0,,unknown,₹0,,,0,,,10,12,,5,,,6.0,,,
4af20481-1130-31a9-b2ef-79b54fcf14b5,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,2000750,,,4,,,,,,,,,
86224fd2-f366-3f2c-8c8a-79744d474fb5,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
3acee373-f6b3-3816-93b3-a9ae455f03c9,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,11000209,,,5,,,,,,,,,
87a3aaa4-0242-369d-8b1a-8ed2ad56f6b1,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
3fcad703-7284-372b-bae0-19567b520ead,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,1065000,,,12,,,,,,,,,
efe090b4-9219-3cce-b3be-6019f4438db0,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
41f4abdf-6450-3bc1-9562-ca73f1ef2266,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs",Impact Foundation,"₹125,000,000",,,125000000,,,440,,,,,,,,,
bb3feb5a-405b-31ce-8578-58917caed922,,0 0,₹0,0 0,0 0,0 0,0 0,,Indian Institute of Corporate Affairs,"₹67,543,500",,,1223000 7568420,,,12,,,,,,,,,
f5022803-1fa0-364c-93f3-f85678dc7949,,0,₹0,0,0,0,0,,aga khan foundation,"₹1,250,000",,,1223000,,,12,,,,,,,,,
faeb441c-7445-3ff4-9580-3a2895dcdfc4,,0,₹0,0,0,0,0,,unknown,₹0,,,0,,,10,4,,2,,,5.0,,,
cc4e965e-9fd5-3a06-9239-409a44deac12,,0,₹0,0,0,0,0,,"Water.org, NABARD,","₹1,250,000",,,122300,,,4,,,34,,,,,,
f5365359-0894-301f-ad73-24413c396eb0,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
0c53124a-770f-30b7-9d9d-ab2ce1bcdf7c,,0,₹0,0,0,0,0,"Government Bodies, Other Foreign NGOs",Indian Institute of Corporate Affairs,"₹21,836,000",,,21835980,,,12,,,,,,,,,
70d8a43f-d2ca-3d9d-8a58-689f8a21be3b,,0,₹0,0,0,0,0,,credible alliance,"₹56,888,300",,,4031958,,,6,,,,,,,,,
528bbac7-e103-31fb-aa38-8b5b951e2cf0,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Help Your NGO foundation,"₹4,000,000",,,4000000,,,5,,,,,,,,,
01ca8cea-1b34-3a7d-a131-05ae8932d11e,,0,₹0,0,0,0,0,"Government Bodies, Other Foreign NGOs, Domestic Companies",credible alliance,"₹5,000,000",,,5000000,,,23,,,,,,,,,
074bfe9b-86ad-3b13-b4aa-cd388da51789,,0,₹0,0,0,0,0,,"Indian Institute of Corporate Affairs,RCPLA, Dialectics","₹1,250,000",,,1223000,,,12,,,,,,,,,
f34a4678-6b41-3af0-9f6c-a00fa8dd856f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
46674281-f290-3f54-b7e5-f89794175bd2,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,1223000,,,12,,,,,,,,,
94ee2b10-0201-3567-bd76-a53ebe0054ba,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹2,876,540,000",,,27310000,,,8,,,,,,,,,
510d35bb-46ef-3151-a6e0-938e35469da1,,0,₹0,0,0,0,0,,credible alliance,"₹400,000",,,540000,,,6,,,,,,,,,
df83e5d1-5493-3cdf-876d-e07d07ae2c89,,0,₹0,0,0,0,0,,aga khan foundation,"₹1,250,000",,,1223000,,,12,,,,,,,,,
5cb2450d-a5d3-31da-b90b-28de832559aa,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
232c3bac-6de7-3d8d-b29e-91147a5ca7d5,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
e0197cdb-a582-3fd7-8ffb-56ecf1420ff1,,0 0,,0 0,0 0,0 0,0 0,,,,,,27310000 27310000,,,,,,,,,,,,
5b0a32ae-a3a6-3721-82f1-094c82d70cbd,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Foreign Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
52ebe63a-d0e2-3515-9060-32a52e26bb64,,0,,0,0,0,0,,,,,,27310000,,,21,,,,,,,,,
d9610a4d-ac6e-39dd-88a6-3530c16136ee,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
d06c8b0a-c22a-33a6-918b-f7bbc433d0fe,,0,₹0,0,0,0,0,,credible alliance,"₹1,097,000",,,2400000,,,4,,,,,,,,,
0cd0502f-b706-31fd-9211-207db3c76dba,,0,₹0,0,0,0,0,,credible alliance,"₹765,430",,,636400,,,8,,,,,,,,,
7de41bbf-861e-3681-9d00-cc58fe8fb595,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
2005daf4-7935-368d-89af-d69da792c4fa,,0,₹0,0,0,0,0,,Unknown,₹0,,,0,,,10,5,,2,,,3.0,,,
3b5742f5-9344-3cde-af97-4e8169a68d0e,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
42afbe6c-0c89-39f2-9c9d-addf418c780c,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹243,334,000",,,2000750,,,2,,,4,,,,,,
2e0c73c4-91d1-3f22-861d-1e1576b0ac2f,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
bdd59001-cab0-37e2-ae5b-28bd818e2015,,0,₹0,0,0,0,0,"Other Domestic NGOs, Domestic Companies, Foreign Companies",Help Your NGO foundation,"₹750,000",,,750000,,,8,,,,,,,,,
1395eaef-1fac-32b6-b9e8-9fd57b8e9343,,0,₹0,0,0,0,0,,credible alliance,"₹1,097,000",,,1223000,,,24,,,,,,,,,
3ea36000-7166-330b-9693-3cdf6f2087b2,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Help Your NGO foundation,"₹1,849,640",,,1849644,,,400,,,,,,,,,
02cc08f5-66cc-3df6-b310-efd6570f695f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
19166c21-9bee-333e-8e04-2a22db4b8dcc,,0,₹0,0,0,0,0,,Multisoft,"₹1,097,000",,,2000750,,,12,,,,,,,,,
8182f841-8eb3-3adc-be71-979754f4ad5f,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,2000750,,,12,,,,,,,,,
0dcc33a2-fda5-37e0-868f-9b2bc66803a0,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
0c2cfca3-baef-3200-ac75-ef4e4fd0bc15,,0,₹0,0,0,0,0,,"Book Share Bentech,(America)","₹1,250,000",,,1223000,,,12,,,,,,,,,
a549243c-db29-3814-94ef-2ec3635cefa9,,0,₹0,0,0,0,0,,"Vistara, Renew Power, Accenture, Ministry of Women & Child Welfare, Egis","₹1,250,000",,,27310000,,,150,,,170,,,,,,
e448bcf5-68a4-3205-a0ef-806a2268e8a4,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
7ae0fe5a-bf8d-34cd-8db9-e48d60533fc2,,0,₹0,0,0,0,0,,Credible Alliance,"₹1,211,000",,,215670000,,,4,,,,,,,,,
d6d9d9a6-c86e-32c5-b62d-0c4d4f837a81,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹9,000,000",,,9000000,,,12,,,,,,,,,
a9bd0715-a354-346b-8559-8ce3adad1776,,0,₹0,0,0,0,0,,credible alliance,"₹1,097,000",,,1065000,,,12,,,,,,,,,
0ebfd4d2-c82b-3a5c-a8d3-a53ec05017fd,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs",aga khan foundation,"₹1,250,000",,,1223000,,,12,,,,,,,,,
a6df6d9e-a3d1-3139-ac01-a03629d5437a,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
ebe912d7-8cb2-3c59-905a-003b3a88b755,,0,₹0,0,0,0,0,,Inspirasia,"₹1,250,000",,,1223000,,,12,,,,,,,,,
81f165c2-bc4f-3655-b4a0-d0f6316c24f4,,1560000,,0,0,0,0,,,,,,3300000,,,12,,,,,,,,,
b476aadf-d42f-3d18-9861-588e5a7ee9bf,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
a67d80e4-d124-32a9-829b-8d1be7e803f6,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
39c3448f-a07f-3756-977b-5bebfe78d020,,0,₹0,0,0,0,0,,Unknown,₹0,,,1065000,,,3,,,,,,,,,
0fc2a941-8688-3a22-b0f3-1349ded4d552,,0,₹0,0,0,0,0,,unknown,₹0,,,0,,,8,4,,2,,,5.0,,,
918ef7a9-638d-3483-ad6b-d3f7e6da0e70,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
f7f6affe-988c-35f0-96ea-a242420850de,,0,₹0,0,0,0,0,,Credible Alliance,"₹21,113,500",,,215670000,,,11,,,,,,,,,
eff22480-bcf6-31b1-a3dd-dda1b1544b77,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
8a0abd8c-df3f-3de8-95c2-708fb0817e31,,0,₹0,0,0,0,0,,skill and development,"₹1,250,000",,,1223000,,,12,,,,,,,,,
3d35548c-2fc2-32a3-b42f-5d35e3d6fd91,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
0a771825-9122-3c04-bb12-c5bbc019a663,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
74becfa9-9d8d-35e2-b6c7-c4b4f4769ec4,,0 0,₹0,0 0,0 0,0 0,0 0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000 7568420,,,5,,,,,,,,,
a5bbd929-2d20-3b86-aead-913f5d998193,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,097,000",,,1065000,,,12,,,,,,,,,
3cb5d00d-21f2-3046-93a8-aefa58375ddf,,0 0,₹0,0 0,0 0,0 0,0 0,,unkown,₹0,,,1065000 1650000,,,14,12,,12,,,8.0,,,
944a6df3-321e-37a1-a516-ead8ddc38834,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
b5faa955-457f-39ae-9ddd-9733d5b4d03f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
47282e38-424f-34e7-ad2d-5b79520a2e22,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
dff80cf3-f928-3bae-b6fb-7d3d7c9aae7c,,12070000,₹0,12070000,0,0,0,"Other Domestic NGOs, Domestic Companies, Foreign Companies, Foreign Nationals","Forbes & Marshal, Google, USAID, Dasra","₹940,000",,,27310000,,,52,,,,,,,,,
7016b6fd-dea6-30fb-99c0-71da959cf82d,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
c07ac2d5-df3d-3242-a571-5310ced84b2f,,0,₹0,0,0,0,0,,"VOLGA Transmission (Pvt) Limited,Fena Foundation,Universal Pyramid,Hilton Engineers Pvt. Limited,Hitkari Multifilters Limited","₹390,000,000",,,11000209,,,10,,,,,,,,,
044ca0aa-0a26-3da0-930b-9e1180f7b20d,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
d0cea89b-a60a-30b3-83f5-64193e390a3c,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
6d8d9fef-0e7e-3969-8ad3-6405d9e40193,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
c8c45f15-3bc7-3d48-8feb-b0d2af96684c,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹4,556,670",,,6667068,,,12,,,,,,,,,
b374e36f-9ab0-3708-9692-ae5453acba11,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
b4a3682f-0de0-30ab-a74d-8a9a583ddfae,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
93fb9b56-e573-3be7-9ff7-e65ddbff99f8,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,"₹4,000,000",,,4000000,,,12,,,,,,,,,
c94e8eb3-044e-3cae-aba5-5ea45aef3d61,,0,,0,0,0,0,,,,,,1223000,,,,,,,,,,,,
d4ac5007-4854-3ecc-9801-5924fe2e4d7c,,0 0,₹0,0 0,0 0,0 0,0 0,,unknown,₹0,,,11000209 0,,,10,8,,2,,,5.0,,,
59c312c2-6592-37aa-9080-b5989ce57d0f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
00cc1d0a-ff1f-3db9-b599-acf0c8dd0bd7,,0,₹0,0,0,0,0,,Institute of Corporate Affairs,"₹1,211,000",,,122100,,,12,,,,,,,,,
09493cd0-1ca4-38b2-bc27-010756204c0a,,0,₹0,0,0,0,0,,"DSACS, Brahmos, NIOS","₹1,250,000",,,1223000,,,12,,,,,,,,,
effa035f-1f01-3f9f-9956-76fd9f7ae6f2,,0,₹0,0,0,0,0,,,"₹10,970,000",,,2000750,,,12,,,,,,,,,
0b08ae6a-2f19-3be4-9ed5-8e574d34a775,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,11000209,,,12,,,,,,,,,
99fa0e0b-5eec-3749-97fc-1e86368c6268,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1065000,,,12,,,,,,,,,
1f9ac470-1546-33e2-9857-54f6aa45c030,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,11,,,,,,,,,
7e6ab898-34d2-34e3-9ccf-480feb4b559d,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
24455d4c-b42a-306e-8b8a-90c6c0a288b4,,0,₹0,0,0,0,0,,unkown,₹0,,,2450000,,,14,,,,,,,,,
0e52efa5-6bd7-3e90-87f6-28f752e95841,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
0dda8957-ae3a-33bc-99c7-d67d44b1d4a2,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,"₹1,250,000",,,1100000,,,12,,,,,,,,,
b4228500-895b-3580-9d02-2e41dfd3987b,,0,,0,0,0,0,,,,,,1223000,,,300,200,,,,,,,,
a082fac8-5bb6-3b45-8289-7e10aaaecf47,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
f2e54e21-9b75-36e1-b3bb-faa5149a8961,,0,₹0,0,0,0,0,,unknown,₹0,,,0,,,20,14,,4,,,5.0,,,
f60ae67b-49a3-3802-abf1-20318365b760,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹170,000",,,1223000,,,12,,,,,,,,,
42b26de8-c5be-375d-9b4b-45a7bef255ef,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
203a5aca-bb62-316f-9725-fd37e7487cfe,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
6ff1bd76-062d-368c-8ed6-67fb37784e2a,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Impact Foundation,"₹6,000,000",,,6000000,,,100,,,,,,,,,
7b9ab967-04f6-36c9-a4a6-cc16dc4e1e51,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
3461d5ae-c7c2-3114-867a-d24a42038641,,0,₹0,0,0,0,0,"Government Bodies, Other Foreign NGOs, Domestic Companies",credible alliance,"₹1,000,000",,,1000000,,,12,,,,,,,,,
2e74a06e-7eb5-333c-a3c6-f4ffbe233a7f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
436473e0-f442-3bc6-8135-0e3c80f2e228,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,2000750,,,24,,,,,,,,,
9f519eb3-b300-32f2-ae48-88214111f352,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Foreign Companies",,"₹1,250,000",,,1223000,,,12,,,,,,,,,
d3832f65-b903-3411-acf4-a63fc4640401,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,11000209,,,12,,,,,,,,,
90799665-c52e-394e-b17d-be9b113a4adb,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",credible alliance,"₹550,425,000",,,550425502,,,12,,,,,,,,,
63edaaeb-0915-342b-91bb-5a9b67bc8074,,0,₹0 ₹0,0,0,0,0,N/A N/A,Credible Alliance credible alliance,"₹1,211,000 ₹1,211,000",,,122100,,,12,,,,,,,,,
28ca6866-86c5-31aa-a7c0-2100864a1e79,,0,₹0,0,0,0,0,,unknown,₹0,,,1223000,,,12,,,,,,,,,
a94228f0-c812-3d60-963f-4d98ceb9e769,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
b5ad6fd3-71aa-34ac-9b1e-69b132d15c3e,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",credible alliance,"₹1,223,000",,,1223000,,,12,,,,,,,,,
cbc187be-7d70-3d6e-9221-9c13a5c37268,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
8a60d5b5-a9fd-3b18-a52c-07f122ec2766,,0,₹0,0,0,0,0,"Government Bodies, Other Foreign NGOs, Domestic Companies",credible alliance,"₹3,000,000",,,3000000,,,12,,,,,,,,,
9f7d3ee4-6296-3ddf-b40b-19ecf340d9c8,,0,₹0,0,0,0,0,"Other Domestic NGOs, Domestic Companies, Foreign Companies",credible alliance,"₹10,970,000",,,10969990,,,12,,,,,,,,,
eea90d34-9483-31fe-b6d2-a26fe908160f,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
9f030f75-072f-3062-b716-7eaf35bac6b1,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
8cdb1820-07cf-3e7a-8b79-2daef455701d,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
7e9bb1b2-4a8f-3793-b697-b9a4889671a6,,0,₹0,0,0,0,0,"Other Domestic NGOs, Domestic Companies, Foreign Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
9e4a4ea7-69ad-3e00-9a14-29d2de917550,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
c30c14a3-89ec-3c05-aac4-aa32b97c6e64,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,11000209,,,12,,,,,,,,,
675da337-c4a8-3373-8bf5-abac9ed3d4c6,,0,₹0,0,0,0,0,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,"₹45,786,600",,,5000000,,,12,,,,,,,,,
e3d19c88-412e-3a83-a85a-7fb45ba3646a,,0,₹0,0,0,0,0,,Credible Alliance,"₹1,211,000",,,215670000,,,12,,,,,,,,,
e927d7fe-bcf3-35e1-bcbc-3a8407eb6d30,,0,,0,0,0,0,,,,,,1223000,,,,,,,,,,,,
9f84063c-82b3-346e-95ce-27944000aeb4,,0,₹0 ₹0 ₹0,0,0,0,0,N/A N/A N/A,credible alliance credible alliance credible alliance,"₹4,000,000 ₹4,000,000 ₹4,000,000",,,4031958,,,8,,,,,,,,,
87a4675f-9ccc-3f35-83f5-1002c003c42a,,0,₹0,0,0,0,0,,credible alliance,"₹1,250,000",,,1223000,,,12,,,,,,,,,
44cd5288-442e-31f4-a967-bb3f0e3207c1,,0,₹0,0,0,0,0,,,"₹1,250,000",,,1223000,,,5,,,100,,,,,,
9441ce99-ac9f-3ba5-a634-adc9981acdc3,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹83,000,000,000",,,27310000,,,12,,,,,,,,,
e48806e1-105a-3521-8e40-fa4ea440552b,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,097,000",,,1223000,,,29,,,,,,,,,
8c472a0d-92f1-3018-ab7a-49b431950931,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs",credible alliance,"₹940,000",,,11000209,,,12,,,,,,,,,
65228c84-cf58-351d-8e65-009c030991b4,,0,,0,0,0,0,,,,,,4031958,,,12,,,,,,,,,
5298f92f-f4a9-3be3-ada6-9ec03a400d7a,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
8e652333-6a4e-34c7-82e7-766203f0c5c5,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹100,000",,,100000,,,15,,,,,,,,,
b3f40863-2ebb-3061-8d81-263c8c3f6a24,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,11000209,,,12,,,,,,,,,
dae8d2c7-a6aa-3c17-b4c6-29dc5ce135d0,,0,₹0,0,0,0,0,,unknown,"₹500,000",,,0,,,8,4,,2,,,4.0,,,
16418953-eead-3992-a4a4-0bb762952d57,,0,₹0,0,0,0,0,,unkown,"₹750,000",,,3200000,,,18,16,,10,,,12.0,,,
b084cf3a-b900-32d6-a005-8209529c3e21,,0,₹0,0,0,0,0,,Unknown,₹0,,,0,,,24,10,,9,,,8.0,,,
1870acda-74d9-3614-b57a-ea720eec21d6,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
6fcca6e3-af24-3ec8-bf57-61b8b3f450e7,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
13d06f47-966b-3c62-86b6-78f6fdd55027,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹10,970,000",,,1223000,,,39,,,22,,,,,,
ed1a6ac3-e7f1-3bd4-985d-a4296d945382,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
ba31e890-4e89-3135-b427-86cfb406b77f,,0,₹0,0,0,0,0,Other Domestic NGOs,aga khan foundation,"₹1,250,000",,,1223000,,,12,,,,,,,,,
8eaceb65-a3d1-3da2-b2b2-a8a404825234,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
2225fbbb-d2e0-300c-a0cb-d46f28602337,,0,₹0,0,0,0,0,,credible alliance,₹0,,,4800000,,,12,14,,16,,,10.0,,,
c76743e4-356a-3642-aecc-60e200ef2742,,0,₹0,0,0,0,0,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
358a6d02-ae64-3528-acd9-afe1ee1f2915,,0,,0,0,0,0,,,,,,2000750,,,12,,,,,,,,,
c32e7c65-5435-39ca-ae49-76ad47e2b506,,0,₹0,0,0,0,0,,credible alliance,"₹1,969,990",,,1065000,,,52,,,,,,,,,
9b88c3c3-c9e4-39d7-ad5d-2cd9acd715d2,,0,₹0,0,0,0,0,,unknown,₹0,,,0,,,22,16,,5,,,8.0,,,
87cd6ecd-a9c9-3572-8540-a561981e2ec8,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,17,,,15,,,,,,
3dfba96a-6053-3dbd-a461-c370fbe482e2,,0,₹0,0,0,0,0,,Indian Institute of Corporate Affairs,"₹1,250,000",,,1223000,,,12,,,,,,,,,
